"id","category","prod_name","spec_list","review_score","review_count","lowest_price","prod_img","created_at"
1203,notebook,MSI 씬 15 B13VE WIN11 64GB램,노트북 / 39.6cm(15.6인치) / 1.86kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] 인텔 / 코어i7-13세대 / i7-13620H (2.4GHz) / [그래픽] 외장그래픽 / RTX4050 / [구성] 램 : 64GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개(M.2+SATA) / 전원 : DC / 배터리 : 52.4Wh / 용도 : 게임용,0.0,0,1326430,https://img.danawa.com/prod_img/500000/890/790/img/62790890_1.jpg?shrink=130:130&_v=20250416090651,2025-09-15 10:41:37.622
1204,notebook,MSI 씬 15 B13VE 16GB램,노트북 / 39.6cm(15.6인치) / 1.86kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] 인텔 / 코어i7-13세대 / i7-13620H (2.4GHz) / [그래픽] 외장그래픽 / RTX4050 / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개(M.2+SATA) / 전원 : DC / 배터리 : 52.4Wh / 용도 : 게임용,4.9,80,1068490,https://img.danawa.com/prod_img/500000/758/790/img/62790758_1.jpg?shrink=130:130&_v=20250416090048,2025-09-15 10:41:37.622
1205,notebook,MSI 모던시리즈 모던 15 H AI C2HMG-U7 WIN11 32GB램,노트북 / 39.6cm(15.6인치) / 1.9kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / [CPU] 인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / NPU : 13TOPS / [그래픽] 내장그래픽 / Arc 140T / 8core / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 39.3Wh / 용도 : 사무/인강용,0.0,0,1173480,https://img.danawa.com/prod_img/500000/264/210/img/77210264_1.jpg?shrink=130:130&_v=20250424151443,2025-09-15 10:41:37.622
1206,notebook,MSI 프레스티지 14 AI+ Evo C2VMG-U7 W11,AI노트북 / 35.56cm(14인치) / 1.7kg / 최대 25시간 / 윈도우11홈 / [화면] 해상도 : 2880x1800(WQXGA+) / 밝기 : 400nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라7(S2) / 258V (4.8GHz) / NPU : 47TOPS / [그래픽] 내장그래픽 / Arc 140V / 8core / [구성] 램 : 32GB / 램 교체 : 불가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 90Wh / 용도 : 사무/인강용,5.0,2,1833240,https://img.danawa.com/prod_img/500000/920/074/img/73074920_1.jpg?shrink=130:130&_v=20250610125521,2025-09-15 10:41:37.622
1207,notebook,LG전자 2025 그램 프로16 16Z90TP-KA5BK,"노트북 / 40.6cm(16인치) / 1.199kg / 최대 19.5시간 / 윈도우11홈 / [화면] 해상도 : 2880x1800(WQXGA+) / 밝기 : 400nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / NPU : 13TOPS / [그래픽] 내장그래픽 / Arc 130T / 7core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 77Wh / 용도 : 사무/인강용 , 휴대용",4.9,164,1718990,https://img.danawa.com/prod_img/500000/497/007/img/74007497_1.jpg?shrink=130:130&_v=20250516100612,2025-09-15 10:41:37.622
1208,notebook,MSI GF시리즈 소드 GF66 A AI B8VF-R7,노트북 / 39.6cm(15.6인치) / 2.25kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠7(Zen4) / 8845HS (3.8GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4060 / TGP : 105W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 53.5Wh / 용도 : 게임용,4.7,31,1117880,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1209,notebook,에이서 니트로 V 16 ANV16-71-786G,"노트북 / 40.6cm(16인치) / 2.5kg / OS미포함(프리도스) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 400nit / 주사율 : 180Hz / [CPU] 인텔 / 코어i7-14세대 / i7-14650HX (5.2GHz) / [그래픽] 외장그래픽 / RTX4060 / TGP : 85W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 57Wh / 용도 : 게임용 , 그래픽작업용",4.5,21,1539000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1210,notebook,MSI 타이탄 18 HX AI A2XWJG-U9 UHD+ Mini LED W11,"노트북 / 45.72cm(18인치) / 3.6kg / 윈도우11프로 / [화면] 해상도 : 3840x2400(WQUXGA) / 밝기 : 1000nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라9(S2) / 285HX (5.5GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5090 / TGP : 175W / [구성] 램 : 64GB / 램 교체 : 가능 / 용량 : 2TB+2TB / 저장 슬롯 : 4개 / 전원 : USB-PD(+DC) / 배터리 : 99.9Wh / 용도 : 게임용 , 그래픽작업용",5.0,5,7997000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1211,notebook,MSI 소드 GF66 HX B14WFK-i7 QHD,"노트북 / 39.6cm(15.6인치) / 2.4kg / OS미포함(프리도스) / [화면] 해상도 : 2560x1440(QHD) / 밝기 : 300nit / 주사율 : 165Hz / [CPU] 인텔 / 코어i7-14세대 / i7-14650HX (5.2GHz) / [그래픽] 외장그래픽 / RTX5060 / TGP : 115W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 75Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,1679000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1212,notebook,MSI 소드 GF66 A AI B8VE-R7 WIN11 64GB램,노트북 / 39.6cm(15.6인치) / 2.25kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠7(Zen4) / 8845HS (3.8GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4050 / TGP : 105W / [구성] 램 : 64GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 53.5Wh,0.0,0,1272940,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1213,notebook,MSI 씬 15 B13VE 32GB램,노트북 / 39.6cm(15.6인치) / 1.86kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] 인텔 / 코어i7-13세대 / i7-13620H (2.4GHz) / [그래픽] 외장그래픽 / RTX4050 / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개(M.2+SATA) / 전원 : DC / 배터리 : 52.4Wh / 용도 : 게임용,5.0,2,1089000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1214,notebook,MSI GF시리즈 소드 GF76 A AI B8VF-R9 WIN11,노트북 / 43.9cm(17.3인치) / 2.7kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠9(Zen4) / 8945HS (4.0GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4060 / TGP : 105W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 53.5Wh / 용도 : 게임용,0.0,0,1477160,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1215,notebook,ASUS 비보북 S 16 S3607QA-PL009W,AI노트북 / 40.6cm(16인치) / 1.74kg / 최대 32시간 / 윈도우11홈 / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 400nit / 주사율 : 144Hz / [CPU] 퀄컴 / 스냅드래곤 X / X1-26-100 (3.0GHz) / NPU : 45TOPS / [그래픽] 내장그래픽 / Adreno (1.7 TFLOPS) / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 512GB / 전원 : USB-PD / 배터리 : 70Wh / 용도 : 사무/인강용,0.0,0,1099000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1216,notebook,MSI 사이보그 15 B2RWEKG-C5,노트북 / 39.6cm(15.6인치) / 1.95kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] 인텔 / 코어5 / 210H (4.8GHz) / [그래픽] 외장그래픽 / RTX5050 / [구성] 램 : 8GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 55.2Wh / 용도 : 게임용,0.0,0,1063700,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1217,notebook,MSI 소드 GF66 A AI B8VE-R7 WIN11 16GB램,노트북 / 39.6cm(15.6인치) / 2.25kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠7(Zen4) / 8845HS (3.8GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4050 / TGP : 105W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 53.5Wh,5.0,1,1040640,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1218,notebook,MSI 소드 GF66 A AI B8VE-R7 64GB램,노트북 / 39.6cm(15.6인치) / 2.25kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠7(Zen4) / 8845HS (3.8GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4050 / TGP : 105W / [구성] 램 : 64GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 53.5Wh,0.0,0,1254560,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1219,notebook,MSI 씬 A15 B7UCX-R5 WIN11 16GB램,노트북 / 39.6cm(15.6인치) / 1.86kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠5(Zen3+) / 7535HS (3.3Hz) / [그래픽] 외장그래픽 / RTX2050 / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 52.4Wh / 용도 : 게임용,0.0,0,851000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1220,notebook,MSI 씬 15 B12UCX-i5 WIN11 32GB램,노트북 / 39.6cm(15.6인치) / 1.86kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] 인텔 / 코어i5-12세대 / i5-12450H (2.0GHz) / [그래픽] 외장그래픽 / RTX2050 / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 52.4Wh / 용도 : 게임용,0.0,0,849000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1221,notebook,MSI 소드 GF66 A AI B8VE-R7 32GB램,노트북 / 39.6cm(15.6인치) / 2.25kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠7(Zen4) / 8845HS (3.8GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4050 / TGP : 105W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 53.5Wh,0.0,0,1127000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1222,notebook,MSI 프레스티지 13 AI+ 우키요에 에디션 A2VMG-U9 2.8K OLED W11,"AI노트북 / 33.78cm(13.3인치) / 990g / 최대 24시간 / 윈도우11홈 / [화면] 해상도 : 2880x1800(WQXGA+) / 밝기 : 400nit / [CPU] 인텔 / 코어 울트라9(S2) / 288V (5.1GHz) / NPU : 48TOPS / [그래픽] 내장그래픽 / Arc 140V / 8core / [구성] 램 : 32GB / 램 교체 : 불가능 / 용량 : 2TB / [단자] 전원 : USB-PD / 배터리 : 75Wh / 용도 : 사무/인강용 , 휴대용",0.0,0,2599000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1223,notebook,MSI GF시리즈 소드 GF66 A AI B8VF-R7 WIN11,노트북 / 39.6cm(15.6인치) / 2.25kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠7(Zen4) / 8845HS (3.8GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4060 / TGP : 105W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 53.5Wh / 용도 : 게임용,5.0,1,1201620,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1224,notebook,에이서 프레데터 헬리오스 네오 16S 슬림 AI PHN16S-71-91JF,"노트북 / 40.6cm(16인치) / 2.15kg / OS미포함(프리도스) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 400nit / 주사율 : 240Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5060 / TGP : 115W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 76Wh / 용도 : 게임용 , 그래픽작업용",5.0,10,2295000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1225,notebook,에이서 스위프트 14 AI SF14-61T-R5B5,"AI노트북 / 35.56cm(14인치) / 1.32kg / 최대 26.5시간 / 윈도우11홈 / [화면] 해상도 : 1920x1200(WUXGA) / 밝기 : 400nit / 주사율 : 60Hz / [CPU] AMD / 라이젠AI 9 / 365 (5.0GHz) / NPU : 50TOPS / [그래픽] 내장그래픽 / Radeon 880M / 12core / [구성] 램 : 32GB / 램 교체 : 불가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 75Wh / 용도 : 사무/인강용 , 휴대용",5.0,2,1383010,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1226,notebook,MSI 씬 A15 B7UC-R5 WIN11,노트북 / 39.6cm(15.6인치) / 1.86kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠5(Zen3+) / 7535HS (3.3Hz) / [그래픽] 외장그래픽 / RTX3050 / [구성] 램 : 8GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 52.4Wh / 용도 : 게임용,0.0,0,890080,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1227,notebook,MSI 모던시리즈 모던 14 C7M-R5 WIN11,"노트북 / 35.5cm(14인치) / 1.4kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 300nit / [CPU] AMD / 라이젠5(Zen3) / 7530U (2.0Hz) / [그래픽] 내장그래픽 / Radeon Graphics / [구성] 램 : 8GB / 램 교체 : 불가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 39.3Wh / 용도 : 사무/인강용 , 휴대용",3.0,2,468610,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1228,notebook,MSI 크로스헤어 18 HX AI A2XWGKG-U9 QHD+,"노트북 / 45.72cm(18인치) / 3.1kg / OS미포함(프리도스) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 240Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5070 / TGP : 115W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 90Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,2599000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1229,notebook,MSI 스텔스 18 HX AI A2XWIG-U9 UHD+ Mini LED W11,"노트북 / 45.72cm(18인치) / 2.89kg / 윈도우11프로 / [화면] 해상도 : 3840x2400(WQUXGA) / 밝기 : 1000nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5080 / TGP : 150W / [구성] 램 : 64GB / 램 교체 : 가능 / 용량 : 2TB / 전원 : USB-PD(+DC) / 배터리 : 99.9Wh / 용도 : 게임용 , 그래픽작업용",5.0,1,5618440,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1230,notebook,MSI 레이더 A18 HX A9WJG-R9 UHD+ Mini LED W11,"노트북 / 45.72cm(18인치) / 3.6kg / 윈도우11홈 / [화면] 해상도 : 3840x2400(WQUXGA) / 밝기 : 1000nit / 주사율 : 120Hz / [CPU] AMD / 라이젠9(Zen5) / 9955HX3D (5.4GHz) / [그래픽] 외장그래픽 / RTX5090 / TGP : 175W / [구성] 램 : 64GB / 램 교체 : 가능 / 용량 : 2TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 99.9Wh / 용도 : 게임용 , 그래픽작업용",5.0,5,7248990,https://img.danawa.com/prod_img/500000/269/999/img/78999269_1.jpg?shrink=130:130&_v=20250407112207,2025-09-15 10:41:37.622
1231,notebook,LG전자 그램15 15ZD90RU-GX54K,"노트북 / 39.6cm(15.6인치) / 1.14kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 350nit / [CPU] 인텔 / 코어i5-13세대 / i5-1334U (1.3GHz) / [그래픽] 내장그래픽 / Iris Xe / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 256GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 80Wh / 용도 : 사무/인강용 , 휴대용",4.9,65,1105410,https://img.danawa.com/prod_img/500000/507/216/img/71216507_1.jpg?shrink=130:130&_v=20250326145357,2025-09-15 10:41:37.622
1232,notebook,에이서 프레데터 헬리오스 네오 16 AI PHN16-73-90EL,"노트북 / 40.6cm(16인치) / 2.45kg / 최대 6.5시간 / OS미포함(프리도스) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 240Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5070 / TGP : 115W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 90Wh / 용도 : 게임용 , 그래픽작업용",5.0,2,2391000,https://img.danawa.com/prod_img/500000/558/028/img/94028558_1.jpg?shrink=130:130&_v=20250904104000,2025-09-15 10:41:37.622
1233,notebook,MSI 벡터 16 HX AI A2XWIG-U9 QHD+ WIN11 64GB램,"노트북 / 40.6cm(16인치) / 2.7kg / 윈도우11(설치) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 240Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5080 / TGP : 175W / [구성] 램 : 64GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 90Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,3766860,https://img.danawa.com/prod_img/500000/150/570/img/80570150_1.jpg?shrink=130:130&_v=20250430105942,2025-09-15 10:41:37.622
1234,notebook,에이서 프레데터 헬리오스 18 AI PH18-73-92N3,"노트북 / 45.72cm(18인치) / 3.5kg / 윈도우11홈 / [화면] 해상도 : 3840x2400(WQUXGA) / 밝기 : 600nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5090 / TGP : 175W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 3개 / 전원 : USB-PD(+DC) / 배터리 : 99.98Wh / 용도 : 게임용 , 그래픽작업용 / *특이사항: 해상도,주사율 변경 가능 (FHD / 240Hz)",0.0,0,5821000,https://img.danawa.com/prod_img/500000/384/028/img/94028384_1.jpg?shrink=130:130&_v=20250908105715,2025-09-15 10:41:37.622
1235,notebook,에이서 프레데터 헬리오스 네오 16S 슬림 AI PHN16S-71-99SN,"노트북 / 40.6cm(16인치) / 2.15kg / 윈도우11홈 / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 400nit / 주사율 : 240Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5070 / TGP : 115W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 76Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,2278890,https://img.danawa.com/prod_img/500000/072/446/img/93446072_1.jpg?shrink=130:130&_v=20250902150208,2025-09-15 10:41:37.622
1236,notebook,MSI 사이보그 17 B2RWEKG-C7 WIN11 16GB램,노트북 / 43.9cm(17.3인치) / 2.5kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] 인텔 / 코어7 / 240H (5.2GHz) / [그래픽] 외장그래픽 / RTX5050 / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 55.2Wh / 용도 : 게임용,0.0,0,1468320,https://img.danawa.com/prod_img/500000/320/055/img/95055320_1.jpg?shrink=130:130&_v=20250818162731,2025-09-15 10:41:37.622
1237,notebook,MSI 소드 17 HX B13VGKG-i9 QHD WIN11 32GB램,"노트북 / 43.1cm(17인치) / 2.6kg / 윈도우11(설치) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 400nit / 주사율 : 240Hz / [CPU] 인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / [그래픽] 외장그래픽 / RTX4070 / TGP : 115W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 65Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,1882640,https://img.danawa.com/prod_img/500000/395/098/img/70098395_1.jpg?shrink=130:130&_v=20250307165649,2025-09-15 10:41:37.622
1238,notebook,MSI 알파 17 C7VG-R9 QHD WIN11 32GB램,"노트북 / 43.9cm(17.3인치) / 2.8kg / 윈도우11(설치) / [화면] 해상도 : 2560x1440(QHD) / 밝기 : 300nit / 주사율 : 240Hz / [CPU] AMD / 라이젠9(Zen4) / 7945HX (2.5Hz) / [그래픽] 외장그래픽 / RTX4070 / TGP : 140W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 99.9Wh / 용도 : 게임용 , 그래픽작업용",5.0,14,1790440,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1239,notebook,MSI 모던시리즈 모던14 B4MW-R5 카본 그레이 WIN11,"노트북 / 35.56cm(14인치) / 1.3kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 300nit / [CPU] AMD / 라이젠5-3세대 / 4500U (2.3GHz) / [그래픽] 내장그래픽 / Radeon Graphics / [구성] 램 : 8GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : DC / 배터리 : 52Wh / 용도 : 사무/인강용 , 휴대용",0.0,0,549490,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1240,notebook,HP 빅터스 16-s1038AX,"노트북 / 40.9cm(16.1인치) / 2.31kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 300nit / 주사율 : 165Hz / [CPU] AMD / 라이젠5(Zen4) / 8645HS (4.3GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4060 / TGP : 120W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 70Wh / 용도 : 게임용 , 그래픽작업용",4.8,15,1249000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1242,notebook,MSI 소드 17 HX B13VGKG-i9 QHD WIN11,"노트북 / 43.1cm(17인치) / 2.6kg / 윈도우11(설치) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 400nit / 주사율 : 240Hz / [CPU] 인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / [그래픽] 외장그래픽 / RTX4070 / TGP : 115W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 65Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,1782480,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1243,notebook,MSI GF시리즈 소드 GF76 A AI B8VF-R7 WIN11,노트북 / 43.9cm(17.3인치) / 2.7kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠7(Zen4) / 8845HS (3.8GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4060 / TGP : 105W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 53.5Wh / 용도 : 게임용,4.8,5,1262980,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
1244,notebook,MSI 사이보그 17 B2RWEKG-C7 WIN11 32GB램,노트북 / 43.9cm(17.3인치) / 2.5kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] 인텔 / 코어7 / 240H (5.2GHz) / [그래픽] 외장그래픽 / RTX5050 / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 55.2Wh / 용도 : 게임용,0.0,0,1509870,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
